,id,free_text,CLEAN,OFFENSIVE,HATE,label_id 
774,test_mydfhluvjf,"Trung tâm quảng cáo là có dạy trên Truyền hình luôn bác. Mình thấy người Trung tâm nói có vẻ quen biết rất chi tiết trường con mình học. Nên dù không muốn, cũng ráng ngồi, vì tin nhắn của cô chủ nhiệm lớp.",1,0,0,0
775,test_nsfjtrrvso,Tên trung tâm có gì mà không dám kể thế bác?,1,0,0,0
776,test_atmjvercrm,Mình cũng là chủ trung tâm tiếng anh nhưng nói thật là IELTS đang được đánh giá quá cao so với những giá trị thật của nó,1,0,0,0
777,test_irgbsdekxz,"Chuyện là thằng em tôi nó nhỏ dại, mới 17t đi chịch con bạn cùng lứa, xong về hốt hoảng tôi hỏi chuyện gì? nó bảo chơi trần con bạn mà không có tiền mua thuốc tránh thai, nên 2 đứa vào nhà tắm dùng vòi xịt đít xịt thẳng vào trong tử cung rửa ra, rồi bơm thêm oxy già vào sủi bọt trắng lên nữa... má vãi đái\",0,1,0,1
778,test_eyikhsfnwx,"Coi chừng bạn gái bị viêm đường tiết niệu hoặc virus ổ bụng thì cm nha em trai, trong nước và vòi xịt đầy vi khuẩn ra. Viên tránh thai có mấy chục nghìn, có tiền đi nhà nghỉ mà không mua nổi viên tránh thai à, mày ác ôn vậy.",1,0,0,0
779,test_buaqqnsddw,"Tưởng giới trẻ giờ gì cũng biết, ai ngờ còn chơi ngu như v à ?",0,1,0,1
780,test_ywhatapifx,"Cơ mà, lỡ có phọt trong thì xui lắm mới dính bầu, đâu phải muốn có là dễ đâu ?, làm như súng thần bách phát bách trúng.",1,0,0,0
781,test_rryemhlzxf,Chỉ chơi ngu là giỏi,0,1,0,1
782,test_uyxgpqbsmg,thằng kia ngu 1 thì con kia ngu phải 10,0,0,1,2
783,test_qmcnqkcecj,"ngu vl. lấy kg chanh vắt vào, tránh thai nhé. đúng là trẻ trâu",0,1,0,1
784,test_thaolkkrjr,"bó tay, sao lại có thể thiếu kiến thức 1 cách tệ hại như vậy nhỉ",1,0,0,0
785,test_qsofnvmskb,Haha đọc thấy mắc cười vì độ ngu của 2 đứa em thớt. Pha này còn trước 72h thì uống còn sau 72h từ lúc thằng em của thớt ngu thì chịu hẳn nhé,0,0,1,2
786,test_nfzjstdyvw,Không có thằng em nào ở đây cả,1,0,0,0
787,test_ejxwrgyjog,giáo dục giới tính rất quan trọng,1,0,0,0
788,test_iolxkutgjz,Bác sĩ còn chỉ dám trả lời thế này mà anh khẳng định luôn à,1,0,0,0
789,test_ahmwxlrngg,"Đây, bạn này cần giáo dục giới tính nè.",1,0,0,0
790,test_auosickdlt,cho em hỏi ngu sao lần đầu không có thai được hả fen,0,1,0,1
791,test_bahcvsgdcq,"dẹp tiệm nghỉ bán , đi chỗ khác mà làm",1,0,0,0
792,test_otbvmmhykc,"thôi hoan hỉ, kệ ổng, chửi thì cười hề hề thôi.",1,0,0,0
793,test_iumdrkbuki,Gần nhà cg có 1 lão như này. Bất mãn với xã hội. Chửi 2 thằng con suốt. 1 35 1 37. Thấy cũng tội mà thôi cũng kệ,1,0,0,0
794,test_ebfgiaswpt,"Nghe qua chuyện, thì ba của bạn có vẻ có vấn đề tâm lý từ các thất bại, áp lực trong quá khứ, nhất là từ việc ""anh em ruột"" làm ảnh hưởng đến kinh tế gia đình. Bạn có thử kiếm thời điểm ông thoải mái nhất để ngồi nói chuyện, không căng thẳng, mà nhẹ nhàng gợi mở xem ông thực sự lo lắng điều gì? Hơn nữa mình ủng hộ lập trường của bạn về công việc-đừng bỏ những gì bản thân đã cố gắng xây dựng. Nếu ba vẫn tiếp tục vấn đề trên, bạn nên nhờ người thân-1 ai đó thân thiết với ba bạn, có tiếng nói giúp như cô hay bác trong nhà chẳng hạn, tệ nhất là thử tìm đến chuyên gia tâm lý, tư vấn gia đình thử.",1,0,0,0
795,test_ixvykkdyxx,"Hội trưởng ăn thế này thì chết dân, kiếm múi mít đi",1,0,0,0
796,test_xryhjzkizn,Sai lầm thuê trọ là thuê 1 mặt. Tụi trẻ con suốt ngày bu ngay trước phòng đi ca đêm đéo ngủ dc,0,1,0,1
797,test_bdnuijompg,hội trưởng ăn 1 bữa bằng 1 ngày công hội viên. Giàu có thật,1,0,0,0
798,test_uxxotegzyq,"Ngoài Bắc ăn thế, vịt luộc ngan luộc chấm nước tương đen tỏi ớt.",1,0,0,0
799,test_cuicvgiwwu,Thêm tí cay cay là đêm nay ngủ ngon luôn fen,1,0,0,0
800,test_jpmogqcytw,con vợ mất nết làm người ta chết oan,1,0,0,0
801,test_dzoalfnptc,Loại người độc ác,1,0,0,0
802,test_mhhbxzwtfu,Chịu luôn. Ghét cái loại người động tí ghen tuông,1,0,0,0
803,test_bmfqcdgvfk,"Nguy hiểm quá, trong tích tắc mất mạng luôn.",1,0,0,0
804,test_qddgjdybyq,"Tất cả cũng vì con vợ , nhìn từ cách ăn mặc đến cái hành động qua xin sdt đủ biết hạng người gì rồi",1,0,0,0
805,test_ywpmbedgtb,"bạn up lên theo quan điểm, suy nghĩ cá nhân thì đừng bảo ai phải ngưng việc bày tỏ quan điểm cá nhân của người ta. bạn up lên với câu từ chối lắm, t con gái còn k đồng cảm nổi",1,0,0,0
806,test_vjwmmmgwsz,thực tế là ở VN mình cứ nổi tiếng phát là có 1 cộng đồng người ghen ghét,1,0,0,0
807,test_zpzxtpvszk,rồi cũng là con người mà cũng có cảm xúc rồi có khi có lúc sai là cái cộng đồng ý lao vào chỉ trích,1,0,0,0
808,test_aesslaqwov,"Có thể đám đông có nhiều người hùa thật, nhưng cũng có người làm fan bao nhiêu năm xong kiểu vỡ mộng vcl ấy. Chung quy lại thì quả báo thằng loz",0,0,1,2
809,test_xujidkuxcy,"Trời ơi, nọ đọc cái tâm thư gửi vtv nhắc đến Vi và Yến mà t không hiểu, nay đọc bài này mới hiểu sao lại tên đó",1,0,0,0
810,test_fqsrwwgmei,Thật sự không hiểu nổi nó nghĩ gì khi dám t phải nói là dám làm như thế này chỉ vì và cái like trên mxh? Chẳng phải trù ẻo chứ nó không nghĩ tới bệnh mà vận vào người thật thì tới lúc đó chẳng biết cầu ai âu là do cái khẩu nghiệp ăn không nói có quá nặng.,1,0,0,0
811,test_unengprzbb,Mình bị loét dạ dày đã ngất lên ngất xuống rồi mà bạn đi chơi được thì bạn nhịn đau giỏi thật đấy,1,0,0,0
812,test_eivovcfayd,Làm người bình thường không muốn mà cứ thích giả bệnh tật để câu fame,1,0,0,0
813,test_qkjbomofws,Nói là thế nma thực ra với cá nhân em nghệ sĩ tài năng thì cũng phải đi đôi với đạo đức thôi,1,0,0,0
814,test_lnwhuqvuhx,"Ở đâu làm truyền thông mà chẳng vậy, ngta đổ dồn làm truyền thông cho những đội top, đội mạnh, đội fame to nhưng điều đáng lên án thì cái giải đấu này đã được 11 năm tuổi nhưng thái độ làm ăn quá sức thiếu chuyên nghiệp. Đừng có bảo đội nhỏ, k có fans, k có fame thì mắc gì cả cái LCK phải đi làm nội dung cho BRION.",1,0,0,0
815,test_kziswpadgb,"Dám làm ngài tổn thương , tổ đội đông lào sẽ có mặt tại Hàn vào đầu tháng tới",1,0,0,0
816,test_thpuqfxeab,Đèn đóm thế nay ko được rồi,1,0,0,0
817,test_rhnvwtwomk,cái này các bác có thể kiến nghị lên bộ giao thông vận tải được chứ,1,0,0,0
818,test_azvnvcaybj,"Mọi người yên tâm. Chỗ như này không dám phạt, đơn vị quản lý sẽ bị phạt",1,0,0,0
819,test_rkjgrjkwdo,Năm tới đây sẽ có rất nhiều vụ người bỏ xe khi bị cho là đã đi vượt đèn đỏ,1,0,0,0
820,test_tumfjancnc,Hqua đang dừng đèn đỏ còn hơn 30s tự dưng xanh. Đề xe lên k kịp đằng sau đã bấm còi nhộn lên r 🤣🤣🤣,1,0,0,0
821,test_muavlovhpo,Đèn đỏ khác j lừa đảo đâu toàn gài người tham gia giao thông,1,0,0,0
822,test_mkoexscrvw,"Cứ thế này rồi, lúc lên báo lại nhiều vượt đèn đỏ.",1,0,0,0
823,test_mesyaeiysn,Các trang cờ bạc online phải kêu đèn đỏ VN bằng cha =)),1,0,0,0
824,test_ajmfvvyzzv,Xong rồi mấy cái cây che đèn đỏ nữa,1,0,0,0
825,test_esvdiksobw,"Thần Tài đến, thần tài đến :)))",1,0,0,0
826,test_zeuybjehga,Đậu xanh vậy sao đỡ nổi đây ae,1,0,0,0
827,test_zrbnruswko,Dễ gây tai nạn lắm .. ác,1,0,0,0
828,test_esdlcqstwc,Tới ngã tư đi chậm thôi có gì còn dừng kịp. Nhiều ông thấy đèn đỏ 5s là đề ba như đi đua vậy,1,0,0,0
829,test_qhpvtuifyc,Đã từng gặp 1 lần khu Bà Rịa. Đi làm về gặp đèn đỏ nhảy gần hết lại nhảy thêm 10s. Oto đi lên 10m gặp 2 anh áo vàng đứng phía sau cột điện 👀,1,0,0,0
830,test_hlveyqcezq,Thế bác nghĩ cái trò lừa này ai cấp phép cho làm mà bác đòi lên bộ kiến nghị.😀,1,0,0,0
831,test_vxajjmjmzd,Bịp vãi đái bữa tí nữa e dính rồi,0,1,0,1
832,test_teyepkxcor,Này phải làm sao ae,1,0,0,0
833,test_omeblsccmx,Đi đường phải quay cam lại bọn nó phạt còn có chứng cứ,1,0,0,0
834,test_oqdboupaun,"Ra luật thì hay mà k biết những vde này , chịu các bố thật",1,0,0,0
835,test_eiovxljxsz,Hay quá!!!,1,0,0,0
836,test_fsfyzdciys,Cảm ơn bạn đã chia sẻ,1,0,0,0
837,test_oxgxrglkqv,tưởng là sợ lắm nhưng nhìn ảnh thấy cũng cũng,1,0,0,0
838,test_imsqulmdqk,Thông tin rất hữu ích. Cảm ơn bạn đã chia sẻ.,1,0,0,0
839,test_qlkyexuyyr,Cái bài này nhớ cũng đăng cách đây nửa năm rồi nhể 👀,1,0,0,0
840,test_gcaxulujpz,đọc mấy câu đầu đã rợn tóc gáy 🙁,1,0,0,0
841,test_qshzxbtwrt,"Nếu có xuyên không và sử dụng được lượng kiến thức này, tôi sẽ rất biết ơn bạn.",1,0,0,0
842,test_klkemrjjkg,Nhiều kiến thức hay ho thật,1,0,0,0
843,test_mgmikzlaui,"Trong bài ""Thuốc"" của Lỗ Tấn cũng đề cập đến một phần nữa của nạn nhân bị chém đầu. Đó là tẩm bánh bao với máu của phạm nhân bị chém để trị bệnh nữa",1,0,0,0
844,test_kmhapginqr,ahhhh tự dưng nhớ ra hình như ông bố chạy vạy đút lót mãi mới xin được chút máu dính vào cái bánh bao để chữa bệnh cho con gái,1,0,0,0
845,test_ixwbbmeorx,đúng rồi. Còn chữa bệnh cho con nào thì mình ko nhớ. Chỉ nhớ là đút lót mãi thì mới có một cái bánh bao tẩm máu,1,0,0,0
846,test_xgrtzgdvkz,Bệnh lao ấy,1,0,0,0
847,test_zjkalwzizh,"con trai bạn ạ. Mình nhớ là vậy. Sau r thằng con cũng hẹo. Đoạn sau có cảnh 2 bà mẹ đi thăm mộ con, là mẹ của thằng ăn bánh bao và mẹ của ng bị chém đó. Mình nhớ mang máng là z",1,0,0,0
848,test_jxbjctlnhv,chữa bệnh cho con trai độc đinh mà,1,0,0,0
849,test_aolgzffzdc,nhớ k nhầm là bà mẹ đút lót ông đao phủ để có máu mà nhúng vào bánh bao cho con trai bị lao,1,0,0,0
850,test_gsjpvbcdaa,"Mé, đọc xong nhợn hết cả cổ.",1,0,0,0
851,test_mtreqsgtnk,"Hồi mèo nhà t còn nhỏ. T nhai cơm trộn thịt cá cho nó ăn. T múc 1 chén cơm thịt cá nguyên, nhưng nhai 1 hồi phải múc thêm 1 chén khác nhai lại cho con mèo 😀 cơm ngon lắm 😆",1,0,0,0
852,test_gtatxhxajx,mèo mà ăn theo khẩu vị của người thì suy thận sớm 🙄,1,0,0,0
853,test_ocfncvzrtt,"hên quá, mới có cmt nhai cơm cho mèo thôi bị góp ý suy thận rồi. Phải mà post luôn chế độ ăn hiện tại, rồi thuốc, các loại men, đi khám định kì,...chắc góp ý thêm nên mua loại abc tốt hơn loại nhà t đang dùng quá.",1,0,0,0
854,test_progkmtboy,"Cảm ơn b góp ý hen, chó mèo nhà mình trộm vía k gặp mấy người hay góp ý như b, gặp gia đình mình nên nó sống hơn tuổi thọ trung bình của tụi nó nhiều lắm (con sống thấp nhất cũng 15 năm tuổi người á b, khoe cho b biết vậy á).",1,0,0,0
855,test_drxujxocwf,"khoan đã, ý là đuối lý nên mới chuyển sang công kích cá nhân vậy á hả? Vậy t thấy b dừng lại được rồi, vì đây là cmt cuối cùng t reply b. Lần sau trước khi góp ý bất kì cái cmt nào trên mxh, thì nhớ coi lại khả năng phản biện của bản thân trước rồi hẳn góp ý nhen.",1,0,0,0
856,test_fuqvdolxfm,"phản biện cái đéo gì ở đây?? :))  …mèo là loài ăn nhạt, vô cùng nhạt…nếu ăn theo khảu vị của con người thì sẽ bị hại thận và dẫn đến suy thận…t nói có gì sai hả???…còn việc bạn nhè hay mớm hay nhằn cho mèo của bạn là việc của bạn…nếu ko phải thì thôi chứ có gì đâu mà phải như kiểu mình lấy mất sổ gạo của nhà bạn như thế??🙄",0,1,0,1
857,test_zpcxhdgytf,Xem pháo hoa Tết dương thích hơn Tết âm😍🌸🎉 Lạ thật,1,0,0,0
858,test_nwrhefexao,Đông Anh năm nay phất quá 🤣,1,0,0,0
859,test_dazaynkmmu,Ở đây có b nào đi 1m cho mình đi ké với:)),1,0,0,0
860,test_eyigmqxree,ở nhà đắp mặt nạ:))),1,0,0,0
861,test_kcodqolwjf,"Không thấy gì đâu nhá, không biết tin tức này nên tối ở nhà 🫣",1,0,0,0
862,test_yykuiheoyp,cho em sang Văn Quán xem ké,1,0,0,0
863,test_vtzxiepgkm,vẫn còn đam mê xem bắn pháo hoa cơ à em?,1,0,0,0
864,test_wvdqqdteus,mua cho em ăn với,1,0,0,0
865,test_tcseadpzzo,ở nhà ăn 12 trái nho 🍇,1,0,0,0
